borough,BBL,energy_star_core,EUI,emission_ton,emission_intensity_kg/ft2,square,standard,penalty
BRONX,2-02399-0006,9.0,127.8,288.6,7.4,39000.0,0.00675,6793.8
BRONX,2-02496-0052,3.0,132.1,377.0,8.0,47125.0,0.00675,15786.9
BRONX,2-02830-0021,26.0,126.3,236.7,7.1,33338.0,0.00675,3127.2
BRONX,2-02830-0025,6.0,159.7,229.8,9.0,25533.3,0.00675,15396.7
BRONX,2-02838-0023,17.0,122.5,244.8,7.1,34478.9,0.00675,3234.1
,2-03050-0066,4.0,119.0,276.5,7.0,39500.0,0.00675,2646.5
BRONX,2-03172-0040,19.0,118.4,247.3,8.8,28102.3,0.00675,15439.3
BRONX,2-03199-0031,36.0,114.6,223.6,8.4,26619.0,0.00675,11771.0
BRONX,2-03296-0047,12.0,127.4,298.0,8.7,34252.9,0.00675,17900.5
MANHATTAN,1-02177-0152,61.0,100.0,372.5,7.5,49666.7,0.00675,9982.9
MANHATTAN,1-02223-0001,1.0,192.9,524.7,11.0,47700.0,0.00675,54330.3
MANHATTAN,1-02131-0001,2.0,150.6,379.4,8.7,43609.2,0.00675,22790.2
MANHATTAN,1-01164-0002,3.0,129.3,475.6,9.6,49541.7,0.00675,37839.9
MANHATTAN,1-02153-0037,1.0,215.0,306.1,11.9,25722.7,0.00675,35502.4
MANHATTAN,1-02133-0034,15.0,123.1,328.5,7.2,45625.0,0.00675,5502.4
MANHATTAN,1022340034,5.0,130.4,243.6,9.5,25642.1,0.00675,18898.2
MANHATTAN,1021260046,2.0,131.8,290.3,9.5,30557.9,0.00675,22521.2
MANHATTAN,1020870093,3.0,122.5,245.1,7.1,34521.1,0.00675,3238.1
MANHATTAN,1021620032,5.0,127.8,344.5,9.5,36263.2,0.00675,26725.9
MANHATTAN,1021610017,1.0,174.4,462.2,12.2,37885.2,0.00675,55335.3
BRONX,2029630056,1.0,128.6,351.3,7.6,46223.7,0.00675,10529.7
BRONX,2-02609-0046,14.0,134.8,347.9,10.1,34445.5,0.00675,30925.3
BRONX,2-03167-0055,12.0,140.7,429.4,10.3,41689.3,0.00675,39663.3
MANHATTAN,1021610004,1.0,171.5,544.3,11.5,47330.4,0.00675,60251.7
BRONX,2-03286-0051,47.0,100.3,278.1,7.4,37581.1,0.00675,6546.6
QUEENS,4-00871-0020,29.0,118.4,316.5,7.0,45214.3,0.00675,3029.3
QUEENS,4-00871-0030,38.0,117.2,309.2,6.9,44811.6,0.00675,1801.4
MANHATTAN,1-02130-0008,48.0,136.5,389.0,8.1,48024.7,0.00675,17375.3
MANHATTAN,1-02238-0042,3.0,155.6,393.5,8.9,44213.5,0.00675,25475.8
BRONX,2030470014,19.0,131.8,272.1,9.8,27765.3,0.00675,22695.4
MANHATTAN,1016710031,69.0,93.8,587.8,7.0,83971.4,0.00675,5626.1
BROOKLYN,3053130001,2.0,138.6,197.9,7.7,25701.3,0.00675,6543.5
BRONX,1022150225,1.0,185.3,334.0,10.4,32115.4,0.00675,31415.2
BROOKLYN,3050770017,6.0,129.5,303.9,7.2,42208.3,0.00675,5090.4
MANHATTAN,1021700410,1.0,230.0,674.0,17.3,38959.5,0.00675,110154.3
MANHATTAN,1021700356,1.0,187.0,496.7,14.0,35478.6,0.00675,68934.8
BROOKLYN,3051630027,3.0,135.4,375.9,7.6,49460.5,0.00675,11267.2
MANHATTAN,1021610100,1.0,193.4,281.7,10.9,25844.0,0.00675,28743.8
MANHATTAN,1021680084,2.0,157.5,386.4,11.8,32745.8,0.00675,44318.0
BRONX,2027630248,1.0,194.5,573.0,10.8,53055.6,0.00675,57586.4
BRONX,2028470022,6.0,120.9,230.8,7.0,32971.4,0.00675,2209.1
BRONX,2027960046,7.0,132.0,251.0,7.6,33026.3,0.00675,7523.4
BRONX,2027960042,2.0,145.5,230.2,8.2,28073.2,0.00675,10909.2
BROOKLYN,3051240007,1.0,148.8,342.3,8.3,41241.0,0.00675,17131.4
BRONX,2033000003,1.0,337.6,530.8,19.0,27936.8,0.00675,91716.7
BROOKLYN,3054170015,28.0,95.0,318.2,7.0,45457.1,0.00675,3045.7
BROOKLYN,3065950005,9.0,132.2,352.0,7.4,47567.6,0.00675,8286.2
MANHATTAN,1-00345-0020,41.0,130.3,249.1,7.3,34123.3,0.00675,5029.8
MANHATTAN,1-01594-0040,1.0,206.2,326.5,12.7,25708.7,0.00675,40995.0
MANHATTAN,1-02071-0001,4.0,133.7,358.3,7.6,47144.7,0.00675,10739.6
MANHATTAN,1-02074-0001,1.0,133.8,361.2,8.2,44048.8,0.00675,17117.3
MANHATTAN,1-02074-0061,7.0,118.7,330.0,7.0,47142.9,0.00675,3158.5
MANHATTAN,1-02122-0116,5.0,138.2,255.8,7.9,32379.7,0.00675,9979.5
MANHATTAN,1-02137-0029,17.0,135.6,232.7,7.7,30220.8,0.00675,7694.2
BRONX,2-02398-0027,6.0,119.7,258.7,7.1,36436.6,0.00675,3417.8
BRONX,2-03154-0022,12.0,121.8,245.1,7.0,35014.3,0.00675,2345.9
BRONX,2028120003,3.0,140.0,289.5,10.3,28106.8,0.00675,26740.8
MANHATTAN,1-02016-0050,,141.1,12134.2,8.0,1516775.0,0.00675,508119.6
BRONX,2045680034,1.0,170.9,535.0,12.3,43495.9,0.00675,64695.9
BROOKLYN,3-07084-0039,13.0,125.2,817.4,7.2,113527.8,0.00675,13691.4
MANHATTAN,1-01543-0014,60.0,91.4,295.6,6.8,43470.6,0.00675,582.5
MANHATTAN,1-01543-0018,64.0,91.4,312.6,6.8,45970.6,0.00675,616.0
MANHATTAN,1-02074-0040,3.0,178.5,493.4,10.4,47442.3,0.00675,46408.1
BROOKLYN,3-07600-0006,6.0,122.5,215.0,6.9,31159.4,0.00675,1252.6
BROOKLYN,3-05637-0006,1.0,146.2,267.2,8.4,31809.5,0.00675,14066.2
QUEENS,4-03180-0041,22.0,95.2,314.3,7.0,44900.0,0.00675,3008.3
MANHATTAN,1-01436-7503,3.0,135.4,255.3,8.4,30392.9,0.00675,13439.6
,1-01823-0061,1.0,174.5,307.5,9.8,31377.6,0.00675,25647.9
MANHATTAN,1-01864-0023,12.0,137.0,245.5,7.9,31075.9,0.00675,9577.7
MANHATTAN,1-02026-0033,7.0,173.4,294.6,10.4,28326.9,0.00675,27709.4
BRONX,2-02370-0049,34.0,115.3,286.2,7.0,40885.7,0.00675,2739.4
BRONX,2-02708-0046,49.0,103.6,386.5,7.7,50194.8,0.00675,12779.6
BRONX,2-02720-0069,26.0,113.9,295.2,7.3,40438.4,0.00675,5960.5
BRONX,2-02791-0054,53.0,118.5,291.5,8.8,33125.0,0.00675,18198.9
BRONX,2-03184-0066,13.0,138.3,295.3,7.9,37379.7,0.00675,11520.5
BROOKLYN,3-01363-0078,11.0,127.1,317.4,7.4,42891.9,0.00675,7471.8
BROOKLYN,3-03330-0019,21.0,114.7,429.7,8.6,49965.1,0.00675,24772.7
BROOKLYN,3-05607-0003,3.0,142.9,382.3,8.0,47787.5,0.00675,16008.8
BRONX,2-03157-0020,9.0,125.8,334.7,7.2,46486.1,0.00675,5606.2
BROOKLYN,3-01207-0021,39.0,120.5,308.9,6.8,45426.5,0.00675,608.7
BROOKLYN,3-07602-0022,10.0,117.7,292.3,6.8,42985.3,0.00675,576.0
MANHATTAN,1-02129-0037,6.0,129.0,316.6,7.4,42783.8,0.00675,7452.9
BROOKLYN,3-05073-0019,4.0,121.4,287.0,6.9,41594.2,0.00675,1672.1
MANHATTAN,1-02090-7502,6.0,151.9,373.0,8.6,43372.1,0.00675,21503.9
MANHATTAN,1-02174-0115,13.0,126.9,295.1,7.2,40986.1,0.00675,4942.9
BRONX,2-03146-0023,7.0,135.4,298.2,7.7,38727.3,0.00675,9859.9
MANHATTAN,1-01086-0034,3.0,126.5,274.3,7.4,37067.6,0.00675,6457.1
MANHATTAN,1-02227-0015,18.0,118.9,242.1,6.8,35602.9,0.00675,477.2
BROOKLYN,3-01273-0025,1.0,242.8,397.0,13.3,29849.6,0.00675,52398.1
MANHATTAN,1-02131-0029,11.0,165.7,232.6,9.3,25010.8,0.00675,17092.3
MANHATTAN,1-02090-7501,39.0,122.0,214.1,6.9,31029.0,0.00675,1247.3
BRONX,2042570040,8.0,92.8,337.4,6.8,49617.6,0.00675,665.0
QUEENS,4-00881-7501,1.0,144.6,345.7,8.6,40197.7,0.00675,19930.0
MANHATTAN,1021190005,12.0,138.0,453.6,9.8,46285.7,0.00675,37834.0
MANHATTAN,1021320021,23.0,116.7,341.0,6.9,49420.3,0.00675,1986.7
MANHATTAN,1-01570-0024,20.0,111.0,367.5,7.9,46519.0,0.00675,14337.1
MANHATTAN,1-00592-0040,4.0,140.0,511.3,10.7,47785.0,0.00675,50585.3
BROOKLYN,3-03511-0068,1.0,160.0,214.8,9.0,23866.7,0.00675,14391.5
MANHATTAN,1-02070-0043,40.0,113.0,309.9,7.3,42452.1,0.00675,6257.4
BROOKLYN,3-03533-0037,,193.9,232.4,10.8,21518.5,0.00675,23356.2
MANHATTAN,1006237501,,100.5,285.7,7.6,37592.1,0.00675,8563.5
MANHATTAN,1009180035,,190.4,379.1,12.4,30572.6,0.00675,46293.0
BRONX,2039480047,1.0,196.0,336.6,10.9,30880.7,0.00675,34345.6
MANHATTAN,1018400035,78.0,96.2,262.5,7.2,36458.3,0.00675,4396.9
MANHATTAN,1022250016,19.0,122.4,310.0,7.2,43055.6,0.00675,5192.4
QUEENS,4015700052,,149.8,246.7,8.5,29023.5,0.00675,13612.1
MANHATTAN,1-02086-0036,28.0,121.5,344.7,7.4,46581.1,0.00675,8114.4
MANHATTAN,1-02038-0009,11.0,117.3,206.6,7.2,28694.4,0.00675,3460.6
BRONX,2-02842-0033,9.0,138.1,240.6,7.9,30455.7,0.00675,9386.4
QUEENS,4-02234-0031,34.0,93.8,349.7,7.0,49957.1,0.00675,3347.2
MANHATTAN,1004450045,34.0,123.2,251.4,7.0,35914.3,0.00675,2406.2
MANHATTAN,1-01409-0042,34.0,90.3,274.4,6.8,40352.9,0.00675,540.8
BRONX,2-03318-0081,4.0,137.9,497.4,10.2,48764.7,0.00675,45087.9
MANHATTAN,1-01382-0049,13.0,100.3,285.0,6.9,41304.3,0.00675,1660.5
MANHATTAN,1-00911-0001,10.0,167.9,552.9,12.0,46075.0,0.00675,64827.5
MANHATTAN,1-02175-0192,23.0,117.7,383.4,8.8,43568.2,0.00675,23936.3
,2029980145,13.0,131.4,275.3,9.8,28091.8,0.00675,22962.3
MANHATTAN,1-02137-0026,7.0,143.3,390.1,8.4,46440.5,0.00675,20535.9
MANHATTAN,1-02137-0032,14.0,134.7,369.8,7.9,46810.1,0.00675,14426.9
MANHATTAN,1-02122-0052,6.0,158.6,541.2,11.2,48321.4,0.00675,57628.2
MANHATTAN,1-02153-0080,16.0,138.1,316.6,7.9,40075.9,0.00675,12351.5
BROOKLYN,3058620028,14.0,124.5,179.2,6.9,25971.0,0.00675,1044.1
MANHATTAN,1021590093,4.0,177.0,320.1,9.8,32663.3,0.00675,26698.9
MANHATTAN,1021550080,13.0,124.2,200.4,7.2,27833.3,0.00675,3356.8
BRONX,2028410063,14.0,133.4,355.0,7.6,46710.5,0.00675,10640.7
BRONX,2024660001,21.0,120.8,285.0,6.9,41304.3,0.00675,1660.5
BRONX,2031500041,10.0,135.1,322.1,7.6,42381.6,0.00675,9654.5
BROOKLYN,3045980009,5.0,135.9,254.8,7.6,33526.3,0.00675,7637.3
MANHATTAN,1022280037,10.0,145.3,306.0,8.4,36428.6,0.00675,16108.7
QUEENS,4-01218-0001,8.0,105.2,316.8,7.7,41142.9,0.00675,10474.9
BRONX,2027920014,14.0,143.5,278.2,8.2,33926.8,0.00675,13184.0
QUEENS,4-01566-0006,3.0,137.6,274.6,10.3,26660.2,0.00675,25364.5
MANHATTAN,1022390025,24.0,134.4,270.4,7.6,35578.9,0.00675,8105.0
QUEENS,4-01314-0017,36.0,97.3,356.3,7.2,49486.1,0.00675,5968.0
QUEENS,4013320026,35.0,127.2,228.1,7.7,29623.4,0.00675,7542.1
BRONX,2048250059,2.0,176.5,320.5,9.8,32704.1,0.00675,26732.3
BRONX,2031470070,10.0,148.0,313.9,8.4,37369.0,0.00675,16524.7
BRONX,2031670064,14.0,135.2,387.7,10.0,38770.0,0.00675,33768.7
BROOKLYN,3051900075,4.0,160.3,343.3,9.1,37725.3,0.00675,23759.3
BRONX,2030890026,21.0,129.0,532.7,9.5,56073.7,0.00675,41326.3
BRONX,2031510043,23.0,125.6,190.0,7.2,26388.9,0.00675,3182.5
BRONX,2031940001,37.0,118.4,229.0,6.8,33676.5,0.00675,451.2
BRONX,2031560003,10.0,137.1,271.8,7.9,34405.1,0.00675,10603.6
BROOKLYN,3038350001,7.0,120.6,247.5,6.9,35869.6,0.00675,1441.9
BROOKLYN,3012870033,18.0,136.2,314.0,7.7,40779.2,0.00675,10382.4
BROOKLYN,3087150056,19.0,122.0,210.4,6.8,30941.2,0.00675,414.6
BROOKLYN,3030220025,13.0,114.3,273.6,6.8,40235.3,0.00675,539.1
BRONX,2025090048,17.0,133.5,314.6,7.5,41946.7,0.00675,8431.2
MANHATTAN,1021230031,16.0,135.6,378.8,7.7,49194.8,0.00675,12525.0
MANHATTAN,1-01771-0056,8.0,147.2,243.5,8.5,28647.1,0.00675,13435.4
MANHATTAN,1-02170-0368,11.0,149.1,297.5,8.7,34195.4,0.00675,17870.5
,2-02816-0066,6.0,116.1,270.7,7.1,38126.8,0.00675,3576.2
BRONX,2-04341-0025,14.0,116.7,327.2,6.9,47420.3,0.00675,1906.3
BRONX,2-05141-0385,1.0,1056.4,1893.5,63.9,29632.2,0.00675,453853.4
BRONX,2028780009,27.0,128.0,261.2,7.3,35780.8,0.00675,5274.1
MANHATTAN,1007990030,,123.3,215.9,8.0,26987.5,0.00675,9040.8
MANHATTAN,1019930073,11.0,159.8,232.8,9.2,25304.3,0.00675,16614.9
MANHATTAN,1019930073,11.0,159.8,232.8,9.2,25304.3,0.00675,16614.9
BROOKLYN,3087760007,10.0,134.2,234.0,7.5,31200.0,0.00675,6271.2
BROOKLYN,3066030050,16.0,119.6,336.4,6.8,49470.6,0.00675,662.9
MANHATTAN,1021280026,31.0,122.3,220.2,7.0,31457.1,0.00675,2107.7
BRONX,2025060022,20.0,119.9,272.2,6.8,40029.4,0.00675,536.4
BRONX,2028260076,2.0,172.0,366.0,9.7,37732.0,0.00675,29830.8
BRONX,2046460009,2.0,169.1,427.0,9.4,45425.5,0.00675,32261.3
MANHATTAN,1022170029,11.0,148.6,330.4,8.5,38870.6,0.00675,18230.3
MANHATTAN,1021690018,6.0,134.4,359.7,7.7,46714.3,0.00675,11893.4
BRONX,2048250073,23.0,130.8,269.6,7.3,36931.5,0.00675,5443.7
BRONX,2046880028,1.0,118.2,223.5,7.3,30616.4,0.00675,4512.9
MANHATTAN,1021410042,1.0,190.1,457.9,14.1,32475.2,0.00675,63969.6
MANHATTAN,1021330022,5.0,157.7,301.2,11.7,25743.6,0.00675,34151.4
MANHATTAN,1021570075,6.0,164.2,356.1,12.2,29188.5,0.00675,42632.8
BRONX,2026840068,14.0,124.0,306.6,7.4,41432.4,0.00675,7217.6
BRONX,2028010018,17.0,121.4,258.8,7.0,36971.4,0.00675,2477.1
BRONX,2037680001,2.0,156.3,258.1,9.1,28362.6,0.00675,17862.9
BRONX,2028790184,2.0,150.9,424.2,8.9,47662.9,0.00675,27463.4
BRONX,2029850057,8.0,169.5,353.2,9.5,37178.9,0.00675,27401.0
BROOKLYN,3078080036,16.0,122.7,287.0,6.9,41594.2,0.00675,1672.1
MANHATTAN,1020810001,1.0,154.5,422.0,9.2,45869.6,0.00675,30117.9
MANHATTAN,1-02158-0040,24.0,115.1,307.0,6.8,45147.1,0.00675,604.9
MANHATTAN,1-02168-0046,1.0,176.2,393.8,10.3,38233.0,0.00675,36374.9
MANHATTAN,1-02227-0001,19.0,127.4,287.6,7.4,38864.9,0.00675,6770.2
BRONX,2032840001,26.0,97.8,321.7,7.2,44680.6,0.00675,5388.4
BRONX,2032930126,10.0,136.1,370.9,10.1,36722.8,0.00675,32969.7
BRONX,2027630215,3.0,144.6,250.2,8.5,29435.3,0.00675,13805.1
BROOKLYN,3058910058,12.0,125.2,199.3,7.1,28070.4,0.00675,2633.0
BRONX,2-02612-0058,2.0,113.1,471.3,6.9,68304.3,0.00675,2745.9
BRONX,2-02615-0008,1.0,303.1,988.2,16.5,59890.9,0.00675,156495.0
BRONX,2-02843-0035,2.0,112.9,274.9,7.0,39271.4,0.00675,2631.2
MANHATTAN,1-02031-0020,1.0,159.6,298.4,9.4,31744.7,0.00675,22545.0
BRONX,2-03192-0001,6.0,144.4,270.5,8.9,30393.3,0.00675,17512.5
MANHATTAN,1018770031,8.0,140.5,296.3,8.4,35273.8,0.00675,15598.1
BRONX,2033040141,20.0,124.9,342.6,7.0,48942.9,0.00675,3279.1
MANHATTAN,1021390289,28.0,129.6,188.0,7.3,25753.4,0.00675,3796.1
BRONX,2028400088,31.0,111.7,367.4,8.2,44804.9,0.00675,17411.1
BRONX,2032250052,1.0,308.1,792.8,16.8,47190.5,0.00675,127102.8
BRONX,2029370001,1.0,186.6,431.3,10.8,39935.2,0.00675,43345.6
BRONX,2039230009,22.0,131.6,308.5,9.9,31161.6,0.00675,26306.7
BRONX,2028660004,29.0,123.6,288.2,7.0,41171.4,0.00675,2758.5
MANHATTAN,1021740085,5.0,122.2,196.8,7.6,25894.7,0.00675,5898.9
BRONX,2033170036,21.0,122.9,212.9,7.0,30414.3,0.00675,2037.7
BRONX,2033210067,4.0,150.2,491.3,10.5,46790.5,0.00675,47024.4
BRONX,2032790035,1.0,144.3,265.4,8.5,31223.5,0.00675,14643.9
MANHATTAN,1020780011,17.0,127.0,396.0,9.3,42580.6,0.00675,29099.7
BRONX,2026140056,11.0,130.3,438.8,9.7,45237.1,0.00675,35764.5
MANHATTAN,1021760128,19.0,109.8,407.6,8.3,49108.4,0.00675,20399.7
BRONX,2027630144,39.0,116.5,259.6,8.7,29839.1,0.00675,15593.9
BROOKLYN,3-03070-0010,4.0,124.5,190.5,7.3,26095.9,0.00675,3846.5
BROOKLYN,3-02791-0001,23.0,117.1,180.5,7.0,25785.7,0.00675,1727.7
BRONX,2028260011,1.0,205.8,451.6,15.3,29516.3,0.00675,67633.8
BROOKLYN,3072630124,4.0,146.3,273.6,8.4,32571.4,0.00675,14403.1
BROOKLYN,3021820021,47.0,121.3,174.3,6.8,25632.4,0.00675,343.4
MANHATTAN,1-01008-0029,2.0,131.4,1842.4,7.8,236205.1,0.00675,66468.2
MANHATTAN,1-01421-0005,16.0,133.2,1290.4,7.6,169789.5,0.00675,38678.0
BRONX,2032020021,22.0,125.5,311.4,9.4,33127.7,0.00675,23527.2
MANHATTAN,1-01216-0027,9.0,113.8,522.5,7.1,73591.5,0.00675,6903.0
MANHATTAN,1-01977-0021,15.0,157.2,220.9,8.8,25102.3,0.00675,13791.1
MANHATTAN,1-01869-0029,30.0,142.6,547.5,8.5,64411.8,0.00675,30209.1
BRONX,2-02504-0094,21.0,118.6,969.6,6.8,142588.2,0.00675,1910.7
BRONX,2-02841-0018,21.0,122.1,344.0,7.0,49142.9,0.00675,3292.5
MANHATTAN,1-00909-0001,2.0,142.6,2176.4,8.2,265414.6,0.00675,103140.2
BRONX,2048340033,55.0,102.3,518.1,7.7,67285.7,0.00675,17131.0
,4-11602-0001,12.0,123.5,215.4,7.2,29916.7,0.00675,3607.9
QUEENS,4-00388-0013,1.0,176.9,478.8,10.0,47880.0,0.00675,41703.5
QUEENS,4-08925-0047,5.0,140.4,227.7,8.1,28111.1,0.00675,10170.6
MANHATTAN,1020090033,79.0,90.4,470.1,6.8,69132.4,0.00675,926.3
MANHATTAN,1-01937-0036,8.0,117.7,225.8,7.1,31802.8,0.00675,2983.1
BROOKLYN,3-02447-0010,36.0,122.4,245.0,9.2,26630.4,0.00675,17485.6
BRONX,2-03016-0007,45.0,101.4,209.1,7.6,27513.2,0.00675,6267.4
BRONX,2-02607-0062,42.0,127.1,469.8,7.8,60230.8,0.00675,16948.9
BRONX,2-02514-0020,1.0,214.3,393.5,11.9,33067.2,0.00675,45639.4
BRONX,2-02509-0018,13.0,146.8,438.0,8.4,52142.9,0.00675,23057.5
BRONX,2-02976-0087,1.0,161.4,564.7,12.0,47058.3,0.00675,66211.1
BRONX,2-02976-0092,14.0,106.8,488.1,7.9,61784.8,0.00675,19042.1
,1011270001,33.0,147.7,281.6,8.5,33129.4,0.00675,15537.7
BROOKLYN,3-02421-0012,40.0,123.1,295.7,9.2,32141.3,0.00675,21104.0
BRONX,2033130084,19.0,137.7,332.6,10.3,32291.3,0.00675,30721.8
MANHATTAN,1-02162-0001,1.0,188.8,5397.2,10.7,504411.2,0.00675,533969.7
MANHATTAN,1021770154,43.0,92.9,327.3,7.0,46757.1,0.00675,3132.8
BROOKLYN,3-06998-0001,25.0,171.8,247.9,9.7,25556.7,0.00675,20205.1
BROOKLYN,3013610061,10.0,120.5,188.4,7.0,26914.3,0.00675,1803.2
BRONX,2032810068,56.0,92.5,328.4,6.8,48294.1,0.00675,647.2
QUEENS,4006280012,52.0,95.5,396.4,7.1,55831.0,0.00675,5236.9
BRONX,2036270040,1.0,319.9,4840.9,17.6,275051.1,0.00675,799793.8
BROOKLYN,3013610038,1.0,203.2,315.6,11.5,27443.5,0.00675,34935.5
MANHATTAN,1020090047,3.0,124.9,330.9,7.2,45958.3,0.00675,5542.6
BROOKLYN,3-04014-0012,4.0,127.9,224.3,8.0,28037.5,0.00675,9392.6
BROOKLYN,3-04190-0025,2.0,121.6,246.0,7.5,32800.0,0.00675,6592.8
MANHATTAN,1005250016,2.0,154.1,333.0,11.6,28706.9,0.00675,37313.2
MANHATTAN,1-01417-0042,50.0,129.7,339.1,9.7,34958.8,0.00675,27638.3
,4021620122,16.0,143.0,3380.0,7.9,427848.1,0.00675,131862.8
BRONX,2-03173-0052,31.0,119.1,260.5,8.9,29269.7,0.00675,16865.1
MANHATTAN,1-01215-0029,,133.6,328.9,9.1,36142.9,0.00675,22762.7
BRONX,2-02568-0054,11.0,152.8,235.7,8.9,26483.1,0.00675,15259.7
BRONX,2-02553-0023,13.0,135.0,268.2,8.0,33525.0,0.00675,11230.9
BRONX,2-02568-0057,1.0,392.3,601.6,22.9,26270.7,0.00675,113705.1
BRONX,2-02568-0051,8.0,149.1,286.7,8.5,33729.4,0.00675,15819.1
BRONX,2-02555-0003,5.0,158.9,384.2,9.4,40872.3,0.00675,29027.6
BRONX,2-02551-0065,23.0,122.3,225.6,7.0,32228.6,0.00675,2159.3
BRONX,2-02551-0062,2.0,168.1,266.8,9.8,27224.5,0.00675,22253.3
BRONX,2-02552-0055,2.0,170.2,327.5,10.0,32750.0,0.00675,28525.2
BRONX,2-02554-0005,2.0,174.9,296.8,10.1,29386.1,0.00675,26382.9
BRONX,2-02555-0030,6.0,138.3,257.2,8.1,31753.1,0.00675,11488.2
BRONX,2-02553-0031,9.0,136.0,314.3,7.9,39784.8,0.00675,12261.7
BRONX,2-02554-0049,21.0,121.1,283.7,7.1,39957.7,0.00675,3748.1
BRONX,2-02552-0040,5.0,157.0,363.7,9.1,39967.0,0.00675,25171.3
BRONX,2-02568-0045,7.0,164.9,421.9,9.4,44883.0,0.00675,31875.9
BRONX,2-02568-0076,9.0,152.7,512.1,8.9,57539.3,0.00675,33154.2
BRONX,2-02553-0036,2.0,182.6,511.5,10.6,48254.7,0.00675,49789.2
QUEENS,4066070001,,165.9,991.7,9.2,107793.5,0.00675,70777.2
MANHATTAN,1-00879-0069,,121.0,193.5,6.8,28455.9,0.00675,381.3
,1-01512-0033,1.0,189.1,357.2,11.3,31610.6,0.00675,38546.0
MANHATTAN,1008620011,51.0,107.4,359.0,7.8,46025.6,0.00675,12951.7
MANHATTAN,1017260061,42.0,108.1,278.1,8.0,34762.5,0.00675,11645.4
MANHATTAN,1018207503,,131.3,919.7,8.3,110807.2,0.00675,46029.4
BRONX,2-03642-0001;2-03642-0030,14.0,116.3,2440.9,6.9,353753.6,0.00675,14220.9
QUEENS,4-01956-0001,5.0,148.4,225.4,8.7,25908.0,0.00675,13539.6
BROOKLYN,3013610081,22.0,102.7,295.8,7.7,38415.6,0.00675,9780.6
MANHATTAN,1008487503,,209.7,830.2,13.4,61955.2,0.00675,110416.6
MANHATTAN,1021790415,55.0,92.9,343.6,6.9,49797.1,0.00675,2001.8
MANHATTAN,1021680074,11.0,117.1,239.5,7.1,33732.4,0.00675,3164.1
MANHATTAN,1021560022,40.0,117.9,246.8,6.8,36294.1,0.00675,486.4
QUEENS,4-05066-7505;4-05066-9100,1.0,590.0,9549.0,41.4,230652.2,0.00675,2141882.2
QUEENS,4-05066-7507,24.0,137.1,2044.4,7.3,280054.8,0.00675,41280.1
BRONX,2-03316-0008,,120.8,225.9,8.2,27548.8,0.00675,10705.4
BROOKLYN,3014370008,1.0,142.0,326.0,9.1,35824.2,0.00675,22562.0
QUEENS,4013040057,42.0,104.3,226.4,7.8,29025.6,0.00675,8167.9
BROOKLYN,3-05579-0012,6.0,133.2,198.0,7.5,26400.0,0.00675,5306.4
BROOKLYN,3043050075,1.0,210.1,393.5,13.2,29810.6,0.00675,51530.6
BRONX,2031570059,24.0,99.9,429.7,7.4,58067.6,0.00675,10115.3
MANHATTAN,1005480040,50.0,98.2,599.2,7.1,84394.4,0.00675,7916.1
QUEENS,4-00194-0017,1.0,203.8,296.8,11.2,26500.0,0.00675,31603.9
BROOKLYN,3060250037,32.0,108.2,248.3,8.0,31037.5,0.00675,10397.6
MANHATTAN,1-02108-0033,22.0,122.0,451.7,7.0,64528.6,0.00675,4323.4
BROOKLYN,3-07379-0007,5.0,127.8,196.7,7.1,27704.2,0.00675,2598.7
BRONX,2036500001,7.0,160.5,1586.8,9.1,174373.6,0.00675,109820.6
BRONX,2-03173-0001,5.0,151.3,346.9,11.2,30973.2,0.00675,36938.7
BRONX,2036490001,5.0,155.3,1332.8,8.7,153195.4,0.00675,80059.9
BROOKLYN,3056850024,44.0,126.9,203.3,7.4,27473.0,0.00675,4785.7
BRONX,2032580050,8.0,120.1,539.1,6.8,79279.4,0.00675,1062.4
BRONX,2032850052,3.0,146.2,429.2,10.9,39376.1,0.00675,43794.2
BRONX,1-02215-0305,36.0,112.6,359.7,8.4,42821.4,0.00675,18935.7
BRONX,2042490042,41.0,93.6,230.3,6.9,33376.8,0.00675,1341.8
BRONX,2043240001,10.0,110.5,252.5,8.1,31172.8,0.00675,11278.4
MANHATTAN,1-02075-0017,49.0,115.7,247.3,8.4,29440.5,0.00675,13018.5
BROOKLYN,3-05634-0001,1.0,124.7,226.0,7.4,30540.5,0.00675,5320.2
BRONX,2032000014,79.0,102.3,247.4,7.6,32552.6,0.00675,7415.5
BRONX,2031270001,28.0,130.3,410.5,9.7,42319.6,0.00675,33457.8
BROOKLYN,3014230007,1.0,127.0,256.2,7.5,34160.0,0.00675,6866.2
BROOKLYN,3048530086;3048530082,1.0,137.7,765.8,8.1,94543.2,0.00675,34205.8
MANHATTAN,1022180008,5.0,125.5,212.3,7.1,29901.4,0.00675,2804.8
BROOKLYN,3045990043,5.0,147.2,267.5,8.5,31470.6,0.00675,14759.7
MANHATTAN,1-01922-0003,69.0,114.6,187.4,7.0,26771.4,0.00675,1793.7
MANHATTAN,1-02242-0026,66.0,97.1,223.7,7.2,31069.4,0.00675,3747.1
MANHATTAN,1-02136-0060,60.0,98.5,317.6,7.3,43506.8,0.00675,6413.0
BROOKLYN,3050260235,6.0,122.3,357.7,6.9,51840.6,0.00675,2084.0
BROOKLYN,3047960026,1.0,222.4,314.8,12.2,25803.3,0.00675,37688.2
